#cleaned version removed '.1' from all the accessions.
Assembly	Genome_Acc	RefSeq_Acc	GenBank_Acc	NCBI_name
ASM15162v1	na	NW_004602182	BABH01069559	GPS_001633074
ASM15162v1	na	NW_004602183	BABH01069558	GPS_001633075
ASM15162v1	na	NW_004602184	BABH01069557	GPS_001633076
ASM15162v1	na	NW_004602185	BABH01069556	GPS_001633077
ASM15162v1	na	NW_004602186	BABH01069555	GPS_001633078
ASM15162v1	na	NW_004602187	BABH01069554	GPS_001633079
ASM15162v1	na	NW_004602188	BABH01069553	GPS_001633080
ASM15162v1	na	NW_004602189	BABH01069552	GPS_001633081
ASM15162v1	na	NW_004602190	BABH01069551	GPS_001633082
ASM15162v1	na	NW_004602191	BABH01069550	GPS_001633083
ASM15162v1	na	NW_004602192	BABH01069549	GPS_001633084
ASM15162v1	na	NW_004602193	BABH01069548	GPS_001633085
ASM15162v1	na	NW_004602194	BABH01069547	GPS_001633086
ASM15162v1	na	NW_004602195	BABH01069546	GPS_001633087
ASM15162v1	na	NW_004602196	BABH01069545	GPS_001633088
ASM15162v1	na	NW_004602197	BABH01069544	GPS_001633089
ASM15162v1	na	NW_004602198	BABH01069543	GPS_001633090
ASM15162v1	na	NW_004602199	BABH01069542	GPS_001633091
ASM15162v1	na	NW_004602200	BABH01069541	GPS_001633092
ASM15162v1	na	NW_004602201	BABH01069540	GPS_001633093
ASM15162v1	na	NW_004602202	BABH01069539	GPS_001633094
ASM15162v1	na	NW_004602203	BABH01069538	GPS_001633095
ASM15162v1	na	NW_004602204	BABH01069537	GPS_001633096
ASM15162v1	na	NW_004602205	BABH01069536	GPS_001633097
ASM15162v1	na	NW_004602206	BABH01069535	GPS_001633098
ASM15162v1	na	NW_004602207	BABH01069534	GPS_001633099
ASM15162v1	na	NW_004602208	BABH01069533	GPS_001633100
ASM15162v1	na	NW_004602209	BABH01069532	GPS_001633101
ASM15162v1	na	NW_004602210	BABH01069531	GPS_001633102
ASM15162v1	na	NW_004602211	BABH01069530	GPS_001633103
ASM15162v1	na	NW_004602212	BABH01069529	GPS_001633104
ASM15162v1	na	NW_004602213	BABH01069528	GPS_001633105
ASM15162v1	na	NW_004602214	BABH01069527	GPS_001633106
ASM15162v1	na	NW_004602215	BABH01069526	GPS_001633107
ASM15162v1	na	NW_004602216	BABH01069525	GPS_001633108
ASM15162v1	na	NW_004602217	BABH01069524	GPS_001633109
ASM15162v1	na	NW_004602218	BABH01069523	GPS_001633110
ASM15162v1	na	NW_004602219	BABH01069522	GPS_001633111
ASM15162v1	na	NW_004602220	BABH01069521	GPS_001633112
ASM15162v1	na	NW_004602221	BABH01069520	GPS_001633113
ASM15162v1	na	NW_004602222	BABH01069519	GPS_001633114
ASM15162v1	na	NW_004602223	BABH01069518	GPS_001633115
ASM15162v1	na	NW_004602224	BABH01069517	GPS_001633116
ASM15162v1	na	NW_004602225	BABH01069516	GPS_001633117
ASM15162v1	na	NW_004602226	BABH01069515	GPS_001633118
ASM15162v1	na	NW_004602227	BABH01069514	GPS_001633119
ASM15162v1	na	NW_004602228	BABH01069513	GPS_001633120
ASM15162v1	na	NW_004602229	BABH01069512	GPS_001633121
ASM15162v1	na	NW_004602230	BABH01069511	GPS_001633122
ASM15162v1	na	NW_004602231	BABH01069510	GPS_001633123
ASM15162v1	na	NW_004602232	BABH01069509	GPS_001633124
ASM15162v1	na	NW_004602233	BABH01069508	GPS_001633125
ASM15162v1	na	NW_004602234	BABH01069507	GPS_001633126
ASM15162v1	na	NW_004602235	BABH01069506	GPS_001633127
ASM15162v1	na	NW_004602236	BABH01069505	GPS_001633128
ASM15162v1	na	NW_004602237	BABH01069504	GPS_001633129
ASM15162v1	na	NW_004602238	BABH01069503	GPS_001633130
ASM15162v1	na	NW_004602239	BABH01069502	GPS_001633131
ASM15162v1	na	NW_004602240	BABH01069501	GPS_001633132
ASM15162v1	na	NW_004602241	BABH01069500	GPS_001633133
ASM15162v1	na	NW_004602242	BABH01069499	GPS_001633134
ASM15162v1	na	NW_004602243	BABH01069498	GPS_001633135
ASM15162v1	na	NW_004602244	BABH01069497	GPS_001633136
ASM15162v1	na	NW_004602245	BABH01069496	GPS_001633137
ASM15162v1	na	NW_004602246	BABH01069495	GPS_001633138
ASM15162v1	na	NW_004602247	BABH01069494	GPS_001633139
ASM15162v1	na	NW_004602248	BABH01069493	GPS_001633140
ASM15162v1	na	NW_004602249	BABH01069492	GPS_001633141
ASM15162v1	na	NW_004602250	BABH01069491	GPS_001633142
ASM15162v1	na	NW_004602251	BABH01069490	GPS_001633143
ASM15162v1	na	NW_004602252	BABH01069489	GPS_001633144
ASM15162v1	na	NW_004602253	BABH01069488	GPS_001633145
ASM15162v1	na	NW_004602254	BABH01069487	GPS_001633146
ASM15162v1	na	NW_004602255	BABH01069486	GPS_001633147
ASM15162v1	na	NW_004602256	BABH01069485	GPS_001633148
ASM15162v1	na	NW_004602257	BABH01069484	GPS_001633149
ASM15162v1	na	NW_004602258	BABH01069483	GPS_001633150
ASM15162v1	na	NW_004602259	BABH01069482	GPS_001633151
ASM15162v1	na	NW_004602260	BABH01069481	GPS_001633152
ASM15162v1	na	NW_004602261	BABH01069480	GPS_001633153
ASM15162v1	na	NW_004602262	BABH01069479	GPS_001633154
ASM15162v1	na	NW_004602263	BABH01069478	GPS_001633155
ASM15162v1	na	NW_004602264	BABH01069477	GPS_001633156
ASM15162v1	na	NW_004602265	BABH01069476	GPS_001633157
ASM15162v1	na	NW_004602266	BABH01069475	GPS_001633158
ASM15162v1	na	NW_004602267	BABH01069474	GPS_001633159
ASM15162v1	na	NW_004602268	BABH01069473	GPS_001633160
ASM15162v1	na	NW_004602269	BABH01069472	GPS_001633161
ASM15162v1	na	NW_004602270	BABH01069471	GPS_001633162
ASM15162v1	na	NW_004602271	BABH01069470	GPS_001633163
ASM15162v1	na	NW_004602272	BABH01069469	GPS_001633164
ASM15162v1	na	NW_004602273	BABH01069468	GPS_001633165
ASM15162v1	na	NW_004602274	BABH01069467	GPS_001633166
ASM15162v1	na	NW_004602275	BABH01069466	GPS_001633167
ASM15162v1	na	NW_004602276	BABH01069465	GPS_001633168
ASM15162v1	na	NW_004602277	BABH01069464	GPS_001633169
ASM15162v1	na	NW_004602278	BABH01069463	GPS_001633170
ASM15162v1	na	NW_004602279	BABH01069462	GPS_001633171
ASM15162v1	na	NW_004602280	BABH01069461	GPS_001633172
ASM15162v1	na	NW_004602281	BABH01069460	GPS_001633173
ASM15162v1	na	NW_004602282	BABH01069459	GPS_001633174
ASM15162v1	na	NW_004602283	BABH01069458	GPS_001633175
ASM15162v1	na	NW_004602284	BABH01069457	GPS_001633176
ASM15162v1	na	NW_004602285	BABH01069456	GPS_001633177
ASM15162v1	na	NW_004602286	BABH01069455	GPS_001633178
ASM15162v1	na	NW_004602287	BABH01069454	GPS_001633179
ASM15162v1	na	NW_004602288	BABH01069453	GPS_001633180
ASM15162v1	na	NW_004602289	BABH01069452	GPS_001633181
ASM15162v1	na	NW_004602290	BABH01069451	GPS_001633182
ASM15162v1	na	NW_004602291	BABH01069450	GPS_001633183
ASM15162v1	na	NW_004602292	BABH01069449	GPS_001633184
ASM15162v1	na	NW_004602293	BABH01069448	GPS_001633185
ASM15162v1	na	NW_004602294	BABH01069447	GPS_001633186
ASM15162v1	na	NW_004602295	BABH01069446	GPS_001633187
ASM15162v1	na	NW_004602296	BABH01069445	GPS_001633188
ASM15162v1	na	NW_004602297	BABH01069444	GPS_001633189
ASM15162v1	na	NW_004602298	BABH01069443	GPS_001633190
ASM15162v1	na	NW_004602299	BABH01069442	GPS_001633191
ASM15162v1	na	NW_004602300	BABH01069441	GPS_001633192
ASM15162v1	na	NW_004602301	BABH01069440	GPS_001633193
ASM15162v1	na	NW_004602302	BABH01069439	GPS_001633194
ASM15162v1	na	NW_004602303	BABH01069438	GPS_001633195
ASM15162v1	na	NW_004602304	BABH01069437	GPS_001633196
ASM15162v1	na	NW_004602305	BABH01069436	GPS_001633197
ASM15162v1	na	NW_004602306	BABH01069435	GPS_001633198
ASM15162v1	na	NW_004602307	BABH01069434	GPS_001633199
ASM15162v1	na	NW_004602308	BABH01069433	GPS_001633200
ASM15162v1	na	NW_004602309	BABH01069432	GPS_001633201
ASM15162v1	na	NW_004602310	BABH01069431	GPS_001633202
ASM15162v1	na	NW_004602311	BABH01069430	GPS_001633203
ASM15162v1	na	NW_004602312	BABH01069429	GPS_001633204
ASM15162v1	na	NW_004602313	BABH01069428	GPS_001633205
ASM15162v1	na	NW_004602314	BABH01069427	GPS_001633206
ASM15162v1	na	NW_004602315	BABH01069426	GPS_001633207
ASM15162v1	na	NW_004602316	BABH01069425	GPS_001633208
ASM15162v1	na	NW_004602317	BABH01069424	GPS_001633209
ASM15162v1	na	NW_004602318	BABH01069423	GPS_001633210
ASM15162v1	na	NW_004602319	BABH01069422	GPS_001633211
ASM15162v1	na	NW_004602320	BABH01069421	GPS_001633212
ASM15162v1	na	NW_004602321	BABH01069420	GPS_001633213
ASM15162v1	na	NW_004602322	BABH01069419	GPS_001633214
ASM15162v1	na	NW_004602323	BABH01069418	GPS_001633215
ASM15162v1	na	NW_004602324	BABH01069417	GPS_001633216
ASM15162v1	na	NW_004602325	BABH01069416	GPS_001633217
ASM15162v1	na	NW_004602326	BABH01069415	GPS_001633218
ASM15162v1	na	NW_004602327	BABH01069414	GPS_001633219
ASM15162v1	na	NW_004602328	BABH01069413	GPS_001633220
ASM15162v1	na	NW_004602329	BABH01069412	GPS_001633221
ASM15162v1	na	NW_004602330	BABH01069411	GPS_001633222
ASM15162v1	na	NW_004602331	BABH01069410	GPS_001633223
ASM15162v1	na	NW_004602332	BABH01069409	GPS_001633224
ASM15162v1	na	NW_004602333	BABH01069408	GPS_001633225
ASM15162v1	na	NW_004602334	BABH01069407	GPS_001633226
ASM15162v1	na	NW_004602335	BABH01069406	GPS_001633227
ASM15162v1	na	NW_004602336	BABH01069405	GPS_001633228
ASM15162v1	na	NW_004602337	BABH01069404	GPS_001633229
ASM15162v1	na	NW_004602338	BABH01069403	GPS_001633230
ASM15162v1	na	NW_004602339	BABH01069402	GPS_001633231
ASM15162v1	na	NW_004602340	BABH01069401	GPS_001633232
ASM15162v1	na	NW_004602341	BABH01069400	GPS_001633233
ASM15162v1	na	NW_004602342	BABH01069399	GPS_001633234
ASM15162v1	na	NW_004602343	BABH01069398	GPS_001633235
ASM15162v1	na	NW_004602344	BABH01069397	GPS_001633236
ASM15162v1	na	NW_004602345	BABH01069396	GPS_001633237
ASM15162v1	na	NW_004602346	BABH01069395	GPS_001633238
ASM15162v1	na	NW_004602347	BABH01069394	GPS_001633239
ASM15162v1	na	NW_004602348	BABH01069393	GPS_001633240
ASM15162v1	na	NW_004602349	BABH01069392	GPS_001633241
ASM15162v1	na	NW_004602350	BABH01069391	GPS_001633242
ASM15162v1	na	NW_004602351	BABH01069390	GPS_001633243
ASM15162v1	na	NW_004602352	BABH01069389	GPS_001633244
ASM15162v1	na	NW_004602353	BABH01069388	GPS_001633245
ASM15162v1	na	NW_004602354	BABH01069387	GPS_001633246
ASM15162v1	na	NW_004602355	BABH01069386	GPS_001633247
ASM15162v1	na	NW_004602356	BABH01069385	GPS_001633248
ASM15162v1	na	NW_004602357	BABH01069384	GPS_001633249
ASM15162v1	na	NW_004602358	BABH01069383	GPS_001633250
ASM15162v1	na	NW_004602359	BABH01069382	GPS_001633251
ASM15162v1	na	NW_004602360	BABH01069381	GPS_001633252
ASM15162v1	na	NW_004602361	BABH01069380	GPS_001633253
ASM15162v1	na	NW_004602362	BABH01069379	GPS_001633254
ASM15162v1	na	NW_004602363	BABH01069378	GPS_001633255
ASM15162v1	na	NW_004602364	BABH01069377	GPS_001633256
ASM15162v1	na	NW_004602365	BABH01069376	GPS_001633257
ASM15162v1	na	NW_004602366	BABH01069375	GPS_001633258
ASM15162v1	na	NW_004602367	BABH01069374	GPS_001633259
ASM15162v1	na	NW_004602368	BABH01069373	GPS_001633260
ASM15162v1	na	NW_004602369	BABH01069372	GPS_001633261
ASM15162v1	na	NW_004602370	BABH01069371	GPS_001633262
ASM15162v1	na	NW_004602371	BABH01069370	GPS_001633263
ASM15162v1	na	NW_004602372	BABH01069369	GPS_001633264
ASM15162v1	na	NW_004602373	BABH01069368	GPS_001633265
ASM15162v1	na	NW_004602374	BABH01069367	GPS_001633266
ASM15162v1	na	NW_004602375	BABH01069366	GPS_001633267
ASM15162v1	na	NW_004602376	BABH01069365	GPS_001633268
ASM15162v1	na	NW_004602377	BABH01069364	GPS_001633269
ASM15162v1	na	NW_004602378	BABH01069363	GPS_001633270
ASM15162v1	na	NW_004602379	BABH01069362	GPS_001633271
ASM15162v1	na	NW_004602380	BABH01069361	GPS_001633272
ASM15162v1	na	NW_004602381	BABH01069360	GPS_001633273
ASM15162v1	na	NW_004602382	BABH01069359	GPS_001633274
ASM15162v1	na	NW_004602383	BABH01069358	GPS_001633275
ASM15162v1	na	NW_004602384	BABH01069357	GPS_001633276
ASM15162v1	na	NW_004602385	BABH01069356	GPS_001633277
ASM15162v1	na	NW_004602386	BABH01069355	GPS_001633278
ASM15162v1	na	NW_004602387	BABH01069354	GPS_001633279
ASM15162v1	na	NW_004602388	BABH01069353	GPS_001633280
ASM15162v1	na	NW_004602389	BABH01069352	GPS_001633281
ASM15162v1	na	NW_004602390	BABH01069351	GPS_001633282
ASM15162v1	na	NW_004602391	BABH01069350	GPS_001633283
ASM15162v1	na	NW_004602392	BABH01069349	GPS_001633284
ASM15162v1	na	NW_004602393	BABH01069348	GPS_001633285
ASM15162v1	na	NW_004602394	BABH01069347	GPS_001633286
ASM15162v1	na	NW_004602395	BABH01069346	GPS_001633287
ASM15162v1	na	NW_004602396	BABH01069345	GPS_001633288
ASM15162v1	na	NW_004602397	BABH01069344	GPS_001633289
ASM15162v1	na	NW_004602398	BABH01069343	GPS_001633290
ASM15162v1	na	NW_004602399	BABH01069342	GPS_001633291
ASM15162v1	na	NW_004602400	BABH01069341	GPS_001633292
ASM15162v1	na	NW_004602401	BABH01069340	GPS_001633293
ASM15162v1	na	NW_004602402	BABH01069339	GPS_001633294
ASM15162v1	na	NW_004602403	BABH01069338	GPS_001633295
ASM15162v1	na	NW_004602404	BABH01069337	GPS_001633296
ASM15162v1	na	NW_004602405	BABH01069336	GPS_001633297
ASM15162v1	na	NW_004602406	BABH01069335	GPS_001633298
ASM15162v1	na	NW_004602407	BABH01069334	GPS_001633299
ASM15162v1	na	NW_004602408	BABH01069333	GPS_001633300
ASM15162v1	na	NW_004602409	BABH01069332	GPS_001633301
ASM15162v1	na	NW_004602410	BABH01069331	GPS_001633302
ASM15162v1	na	NW_004602411	BABH01069330	GPS_001633303
ASM15162v1	na	NW_004602412	BABH01069329	GPS_001633304
ASM15162v1	na	NW_004602413	BABH01069328	GPS_001633305
ASM15162v1	na	NW_004602414	BABH01069327	GPS_001633306
ASM15162v1	na	NW_004602415	BABH01069326	GPS_001633307
ASM15162v1	na	NW_004602416	BABH01069325	GPS_001633308
ASM15162v1	na	NW_004602417	BABH01069324	GPS_001633309
ASM15162v1	na	NW_004602418	BABH01069323	GPS_001633310
ASM15162v1	na	NW_004602419	BABH01069322	GPS_001633311
ASM15162v1	na	NW_004602420	BABH01069321	GPS_001633312
ASM15162v1	na	NW_004602421	BABH01069320	GPS_001633313
ASM15162v1	na	NW_004602422	BABH01069319	GPS_001633314
ASM15162v1	na	NW_004602423	BABH01069318	GPS_001633315
ASM15162v1	na	NW_004602424	BABH01069317	GPS_001633316
ASM15162v1	na	NW_004602425	BABH01069316	GPS_001633317
ASM15162v1	na	NW_004602426	BABH01069315	GPS_001633318
ASM15162v1	na	NW_004602427	BABH01069314	GPS_001633319
ASM15162v1	na	NW_004602428	BABH01069313	GPS_001633320
ASM15162v1	na	NW_004602429	BABH01069312	GPS_001633321
ASM15162v1	na	NW_004602430	BABH01069311	GPS_001633322
ASM15162v1	na	NW_004602431	BABH01069310	GPS_001633323
ASM15162v1	na	NW_004602432	BABH01069309	GPS_001633324
ASM15162v1	na	NW_004602433	BABH01069308	GPS_001633325
ASM15162v1	na	NW_004602434	BABH01069307	GPS_001633326
ASM15162v1	na	NW_004602435	BABH01069306	GPS_001633327
ASM15162v1	na	NW_004602436	BABH01069305	GPS_001633328
ASM15162v1	na	NW_004602437	BABH01069304	GPS_001633329
ASM15162v1	na	NW_004602438	BABH01069303	GPS_001633330
ASM15162v1	na	NW_004602439	BABH01069302	GPS_001633331
ASM15162v1	na	NW_004602440	BABH01069301	GPS_001633332
ASM15162v1	na	NW_004602441	BABH01069300	GPS_001633333
ASM15162v1	na	NW_004602442	BABH01069299	GPS_001633334
ASM15162v1	na	NW_004602443	BABH01069298	GPS_001633335
ASM15162v1	na	NW_004602444	BABH01069297	GPS_001633336
ASM15162v1	na	NW_004602445	BABH01069296	GPS_001633337
ASM15162v1	na	NW_004602446	BABH01069295	GPS_001633338
ASM15162v1	na	NW_004602447	BABH01069294	GPS_001633339
ASM15162v1	na	NW_004602448	BABH01069293	GPS_001633340
ASM15162v1	na	NW_004602449	BABH01069292	GPS_001633341
ASM15162v1	na	NW_004602450	BABH01069291	GPS_001633342
ASM15162v1	na	NW_004602451	BABH01069290	GPS_001633343
ASM15162v1	na	NW_004602452	BABH01069289	GPS_001633344
ASM15162v1	na	NW_004602453	BABH01069288	GPS_001633345
ASM15162v1	na	NW_004602454	BABH01069287	GPS_001633346
ASM15162v1	na	NW_004602455	BABH01069286	GPS_001633347
ASM15162v1	na	NW_004602456	BABH01069285	GPS_001633348
ASM15162v1	na	NW_004602457	BABH01069284	GPS_001633349
ASM15162v1	na	NW_004602458	BABH01069283	GPS_001633350
ASM15162v1	na	NW_004602459	BABH01069282	GPS_001633351
ASM15162v1	na	NW_004602460	BABH01069281	GPS_001633352
ASM15162v1	na	NW_004602461	BABH01069280	GPS_001633353
ASM15162v1	na	NW_004602462	BABH01069279	GPS_001633354
ASM15162v1	na	NW_004602463	BABH01069278	GPS_001633355
ASM15162v1	na	NW_004602464	BABH01069277	GPS_001633356
ASM15162v1	na	NW_004602465	BABH01069276	GPS_001633357
ASM15162v1	na	NW_004602466	BABH01069275	GPS_001633358
ASM15162v1	na	NW_004602467	BABH01069274	GPS_001633359
ASM15162v1	na	NW_004602468	BABH01069273	GPS_001633360
ASM15162v1	na	NW_004602469	BABH01069272	GPS_001633361
ASM15162v1	na	NW_004602470	BABH01069271	GPS_001633362
ASM15162v1	na	NW_004602471	BABH01069270	GPS_001633363
ASM15162v1	na	NW_004602472	BABH01069269	GPS_001633364
ASM15162v1	na	NW_004602473	BABH01069268	GPS_001633365
ASM15162v1	na	NW_004602474	BABH01069267	GPS_001633366
ASM15162v1	na	NW_004602475	BABH01069266	GPS_001633367
ASM15162v1	na	NW_004602476	BABH01069265	GPS_001633368
ASM15162v1	na	NW_004602477	BABH01069264	GPS_001633369
ASM15162v1	na	NW_004602478	BABH01069263	GPS_001633370
ASM15162v1	na	NW_004602479	BABH01069262	GPS_001633371
ASM15162v1	na	NW_004602480	BABH01069261	GPS_001633372
ASM15162v1	na	NW_004602481	BABH01069260	GPS_001633373
ASM15162v1	na	NW_004602482	BABH01069259	GPS_001633374
ASM15162v1	na	NW_004602483	BABH01069258	GPS_001633375
ASM15162v1	na	NW_004602484	BABH01069257	GPS_001633376
ASM15162v1	na	NW_004602485	BABH01069256	GPS_001633377
ASM15162v1	na	NW_004602486	BABH01069255	GPS_001633378
ASM15162v1	na	NW_004602487	BABH01069254	GPS_001633379
ASM15162v1	na	NW_004602488	BABH01069253	GPS_001633380
ASM15162v1	na	NW_004602489	BABH01069252	GPS_001633381
ASM15162v1	na	NW_004602490	BABH01069251	GPS_001633382
ASM15162v1	na	NW_004602491	BABH01069250	GPS_001633383
ASM15162v1	na	NW_004602492	BABH01069249	GPS_001633384
ASM15162v1	na	NW_004602493	BABH01069248	GPS_001633385
ASM15162v1	na	NW_004602494	BABH01069247	GPS_001633386
ASM15162v1	na	NW_004602495	BABH01069246	GPS_001633387
ASM15162v1	na	NW_004602496	BABH01069245	GPS_001633388
ASM15162v1	na	NW_004602497	BABH01069244	GPS_001633389
ASM15162v1	na	NW_004602498	BABH01069243	GPS_001633390
ASM15162v1	na	NW_004602499	BABH01069242	GPS_001633391
ASM15162v1	na	NW_004602500	BABH01069241	GPS_001633392
ASM15162v1	na	NW_004602501	BABH01069240	GPS_001633393
ASM15162v1	na	NW_004602502	BABH01069239	GPS_001633394
ASM15162v1	na	NW_004602503	BABH01069238	GPS_001633395
ASM15162v1	na	NW_004602504	BABH01069237	GPS_001633396
ASM15162v1	na	NW_004602505	BABH01069236	GPS_001633397
ASM15162v1	na	NW_004602506	BABH01069235	GPS_001633398
ASM15162v1	na	NW_004602507	BABH01069234	GPS_001633399
ASM15162v1	na	NW_004602508	BABH01069233	GPS_001633400
ASM15162v1	na	NW_004602509	BABH01069232	GPS_001633401
ASM15162v1	na	NW_004602510	BABH01069231	GPS_001633402
ASM15162v1	na	NW_004602511	BABH01069230	GPS_001633403
ASM15162v1	na	NW_004602512	BABH01069229	GPS_001633404
ASM15162v1	na	NW_004602513	BABH01069228	GPS_001633405
ASM15162v1	na	NW_004602514	BABH01069227	GPS_001633406
ASM15162v1	na	NW_004602515	BABH01069226	GPS_001633407
ASM15162v1	na	NW_004602516	BABH01069225	GPS_001633408
ASM15162v1	na	NW_004602517	BABH01069224	GPS_001633409
ASM15162v1	na	NW_004602518	BABH01069223	GPS_001633410
ASM15162v1	na	NW_004602519	BABH01069222	GPS_001633411
ASM15162v1	na	NW_004602520	BABH01069221	GPS_001633412
ASM15162v1	na	NW_004602521	BABH01069220	GPS_001633413
ASM15162v1	na	NW_004602522	BABH01069219	GPS_001633414
ASM15162v1	na	NW_004602523	BABH01069218	GPS_001633415
ASM15162v1	na	NW_004602524	BABH01069217	GPS_001633416
ASM15162v1	na	NW_004602525	BABH01069216	GPS_001633417
ASM15162v1	na	NW_004602526	BABH01069215	GPS_001633418
ASM15162v1	na	NW_004602527	BABH01069214	GPS_001633419
ASM15162v1	na	NW_004602528	BABH01069213	GPS_001633420
ASM15162v1	na	NW_004602529	BABH01069212	GPS_001633421
ASM15162v1	na	NW_004602530	BABH01069211	GPS_001633422
ASM15162v1	na	NW_004602531	BABH01069210	GPS_001633423
ASM15162v1	na	NW_004602532	BABH01069209	GPS_001633424
ASM15162v1	na	NW_004602533	BABH01069208	GPS_001633425
ASM15162v1	na	NW_004602534	BABH01069207	GPS_001633426
ASM15162v1	na	NW_004602535	BABH01069206	GPS_001633427
ASM15162v1	na	NW_004602536	BABH01069205	GPS_001633428
ASM15162v1	na	NW_004602537	BABH01069204	GPS_001633429
ASM15162v1	na	NW_004602538	BABH01069203	GPS_001633430
ASM15162v1	na	NW_004602539	BABH01069202	GPS_001633431
ASM15162v1	na	NW_004602540	BABH01069201	GPS_001633432
ASM15162v1	na	NW_004602541	BABH01069200	GPS_001633433
ASM15162v1	na	NW_004602542	BABH01069199	GPS_001633434
ASM15162v1	na	NW_004602543	BABH01069198	GPS_001633435
ASM15162v1	na	NW_004602544	BABH01069197	GPS_001633436
ASM15162v1	na	NW_004602545	BABH01069196	GPS_001633437
ASM15162v1	na	NW_004602546	BABH01069195	GPS_001633438
ASM15162v1	na	NW_004602547	BABH01069194	GPS_001633439
ASM15162v1	na	NW_004602548	BABH01069193	GPS_001633440
ASM15162v1	na	NW_004602549	BABH01069192	GPS_001633441
ASM15162v1	na	NW_004602550	BABH01069191	GPS_001633442
ASM15162v1	na	NW_004602551	BABH01069190	GPS_001633443
ASM15162v1	na	NW_004602552	BABH01069189	GPS_001633444
ASM15162v1	na	NW_004602553	BABH01069188	GPS_001633445
ASM15162v1	na	NW_004602554	BABH01069187	GPS_001633446
ASM15162v1	na	NW_004602555	BABH01069186	GPS_001633447
ASM15162v1	na	NW_004602556	BABH01069185	GPS_001633448
ASM15162v1	na	NW_004602557	BABH01069184	GPS_001633449
ASM15162v1	na	NW_004602558	BABH01069183	GPS_001633450
ASM15162v1	na	NW_004602559	BABH01069182	GPS_001633451
ASM15162v1	na	NW_004602560	BABH01069181	GPS_001633452
ASM15162v1	na	NW_004602561	BABH01069180	GPS_001633453
ASM15162v1	na	NW_004602562	BABH01069179	GPS_001633454
ASM15162v1	na	NW_004602563	BABH01069178	GPS_001633455
ASM15162v1	na	NW_004602564	BABH01069177	GPS_001633456
ASM15162v1	na	NW_004602565	BABH01069176	GPS_001633457
ASM15162v1	na	NW_004602566	BABH01069175	GPS_001633458
ASM15162v1	na	NW_004602567	BABH01069174	GPS_001633459
ASM15162v1	na	NW_004602568	BABH01069173	GPS_001633460
ASM15162v1	na	NW_004602569	BABH01069172	GPS_001633461
ASM15162v1	na	NW_004602570	BABH01069171	GPS_001633462
ASM15162v1	na	NW_004602571	BABH01069170	GPS_001633463
ASM15162v1	na	NW_004602572	BABH01069169	GPS_001633464
ASM15162v1	na	NW_004602573	BABH01069168	GPS_001633465
ASM15162v1	na	NW_004602574	BABH01069167	GPS_001633466
ASM15162v1	na	NW_004602575	BABH01069166	GPS_001633467
ASM15162v1	na	NW_004602576	BABH01069165	GPS_001633468
ASM15162v1	na	NW_004602577	BABH01069164	GPS_001633469
ASM15162v1	na	NW_004602578	BABH01069163	GPS_001633470
ASM15162v1	na	NW_004602579	BABH01069162	GPS_001633471
ASM15162v1	na	NW_004602580	BABH01069161	GPS_001633472
